pl_name,sy_mnum,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim
TOI-1075 b,0,2022,0.60473280,0.00000320,-0.00000320,0,1.720,0.080,-0.080,0,3.61000,,,0,3.900000,,,0,,,,,,,,
TOI-1107 b,0,2022,4.07823870,0.00000240,-0.00000250,0,14.572,0.560,-0.560,0,1064.72516,57.20911,-57.20911,0,1.890000,0.230000,-0.220000,0,0.07379,0.00033,-0.00030,0,349.000,13.000,-13.000,0
TOI-1130 b,0,2020,4.06649900,0.00004600,-0.00004500,0,3.650,0.100,-0.100,0,12.90000,,,0,1.460000,,,0,0.04860,0.00111,-0.00090,0,,,,
TOI-1130 c,0,2020,8.35038100,0.00003200,-0.00003300,0,16.814,3.026,-2.466,0,309.56642,13.66669,-13.98452,0,0.380000,0.240000,-0.150000,0,0.21800,0.03700,-0.02900,0,125.900,5.200,-5.500,0
TOI-1181 b,0,2022,2.10319500,0.00001200,-0.00001100,0,14.572,0.897,-0.897,0,375.03752,44.49598,-44.49598,0,0.666000,,,0,0.07640,0.00040,-0.00040,0,165.600,11.400,-11.400,0
TOI-1201 b,0,2021,2.49198630,0.00000300,-0.00000310,0,2.415,0.091,-0.090,0,6.28000,0.84000,-0.88000,0,2.450000,0.480000,-0.420000,0,0.04383,0.00096,-0.00110,0,4.650,0.600,-0.640,0
TOI-122 b,0,2020,5.07803000,0.00001500,-0.00001500,0,2.720,0.180,-0.180,0,7.85000,,,0,2.140000,,,0,0.07500,0.00300,-0.00300,0,,,,
TOI-1227 b,0,2022,27.36397000,0.00011000,-0.00011000,0,9.572,0.751,-0.583,0,66.50000,,,0,0.417000,,,0,0.15680,0.00900,-0.00470,0,,,,
TOI-1231 b,0,2021,24.24558600,0.00006400,-0.00006600,0,3.650,0.160,-0.150,0,15.40000,3.30000,-3.30000,0,1.740000,0.470000,-0.420000,0,0.07010,0.00190,-0.00170,0,5.600,1.200,-1.200,0
TOI-1235 b,0,2020,3.44471700,0.00004000,-0.00004200,0,1.694,0.080,-0.077,0,5.90000,0.62000,-0.61000,0,6.700000,1.300000,-1.100000,0,0.02508,0.00084,-0.00085,0,3.400,0.350,-0.340,0
TOI-1246 b,0,2022,4.30744000,0.00002000,-0.00002000,0,3.010,0.060,-0.060,0,8.10000,1.10000,-1.10000,0,1.630000,0.230000,-0.230000,0,0.03100,0.00100,-0.00100,0,3.440,0.640,-0.640,0
TOI-1246 c,0,2022,5.90414400,0.00008300,-0.00008300,0,2.510,0.080,-0.080,0,8.80000,1.20000,-1.20000,0,3.210000,0.440000,-0.440000,0,0.02600,0.00100,-0.00100,0,2.990,0.620,-0.620,0
TOI-1246 d,0,2022,18.65590000,0.00048000,-0.00048000,0,3.510,0.090,-0.090,0,5.30000,1.70000,-1.70000,0,0.700000,0.230000,-0.230000,0,0.03600,0.00100,-0.00100,0,1.660,0.640,-0.640,0
TOI-1246 e,0,2022,37.92160000,0.00100000,-0.00100000,0,3.780,0.160,-0.160,0,14.80000,2.30000,-2.30000,0,1.510000,0.260000,-0.260000,0,0.03900,0.00200,-0.00200,0,3.770,0.650,-0.650,0
TOI-125 b,0,2019,4.65382000,0.00033000,-0.00031000,0,2.726,0.075,-0.075,0,9.50000,0.88000,-0.88000,0,2.570000,0.330000,-0.330000,0,0.02950,0.00070,-0.00070,0,4.110,0.360,-0.360,0
TOI-125 c,0,2019,9.15059000,0.00070000,-0.00082000,0,2.759,0.100,-0.100,0,6.63000,0.99000,-0.99000,0,1.730000,0.330000,-0.330000,0,0.02985,0.00099,-0.00099,0,2.250,0.330,-0.330,0
TOI-125 d,0,2020,19.98000000,0.00500000,-0.00560000,0,2.930,0.170,-0.170,0,13.60000,1.20000,-1.20000,0,2.980000,0.650000,-0.520000,0,0.03170,0.00180,-0.00180,0,3.610,0.310,-0.310,0
TOI-1259 A b,0,2021,3.47797800,0.00000190,-0.00000170,0,11.456,0.336,-0.303,0,140.16233,15.57359,-14.93794,0,0.513000,0.051000,-0.048000,0,0.14762,0.00035,-0.00030,0,72.000,6.800,-6.400,0
TOI-1260 b,0,2021,3.12748000,0.00004700,-0.00003800,0,2.340,0.110,-0.090,0,8.60000,1.40000,-1.50000,0,3.690000,0.810000,-0.760000,0,0.03290,0.00140,-0.00120,0,4.910,0.770,-0.830,0
TOI-1260 c,0,2021,7.49325000,0.00015000,-0.00013000,0,2.820,0.150,-0.150,0,11.80000,3.40000,-3.20000,0,2.870000,0.980000,-0.860000,0,0.03980,0.00200,-0.00200,0,5.100,1.400,-1.400,0
TOI-1266 b,0,2020,10.89484300,0.00006700,-0.00006600,0,2.370,0.160,-0.120,0,13.50000,11.00000,-9.00000,0,5.570000,,,0,0.05320,0.00150,-0.00120,0,3.500,2.700,-2.000,0
TOI-1266 c,0,2020,18.80151000,0.00067000,-0.00069000,0,1.560,0.150,-0.130,0,2.20000,2.00000,-1.50000,0,3.180000,,,0,0.03630,0.00170,-0.00220,0,0.800,0.970,-0.530,0
TOI-1268 b,0,2022,8.15770940,0.00000450,-0.00000450,0,9.100,0.600,-0.600,0,96.40000,8.20000,-8.30000,0,0.710000,0.170000,-0.130000,0,0.09100,0.00100,-0.00100,0,31.700,2.500,-2.600,0
TOI-1272 b,0,2022,3.31599000,0.00002000,-0.00002000,0,4.140,0.210,-0.210,0,24.60000,2.30000,-2.30000,0,1.900000,0.300000,-0.300000,0,,,,,12.600,1.100,-1.100,0
TOI-1272 c,0,2022,8.68900000,0.00800000,-0.00800000,0,5.590,,,0,26.70000,3.10000,-3.10000,0,0.840000,,,0,,,,,9.400,1.000,-1.000,0
TOI-1278 b,0,2021,14.47567000,0.00021000,-0.00021000,0,12.218,2.690,-2.242,0,5879.82553,158.91420,-158.91420,0,18.000000,14.000000,-8.000000,0,,,,,2306.000,10.000,-10.000,0
TOI-1296 b,0,2021,3.94437150,0.00000580,-0.00000580,0,13.798,0.347,-0.347,0,94.71287,12.39531,-12.39531,0,0.198000,0.031000,-0.031000,0,0.07599,0.00046,-0.00039,0,34.800,3.400,-3.400,0
TOI-1298 b,0,2021,4.53716400,0.00001200,-0.00001200,0,9.427,0.235,-0.235,0,113.14691,10.17051,-10.17051,0,0.743000,0.091000,-0.091000,0,0.06119,0.00053,-0.00053,0,34.400,2.500,-2.500,0
TOI-132 b,0,2020,2.10970190,0.00001200,-0.00001100,0,3.420,0.130,-0.140,0,22.40000,1.90000,-1.92000,0,3.080000,0.440000,-0.460000,0,0.03560,0.00130,-0.00110,0,11.380,0.840,-0.850,0
TOI-1333 b,0,2021,4.72021900,0.00001100,-0.00001100,0,15.648,0.628,-0.605,0,753.25710,76.27920,-76.27920,0,1.080000,0.180000,-0.150000,0,0.07450,0.00140,-0.00150,0,223.000,22.000,-21.000,0
TOI-1338 b,0,2020,95.17400000,0.03100000,-0.03500000,0,6.850,0.190,-0.190,0,33.00000,20.30000,-19.60000,0,0.560000,0.340000,-0.330000,0,0.04724,0.00100,-0.00103,0,,,,
TOI-1411 b,0,2022,1.45203580,0.00000980,-0.00000980,0,1.360,0.160,-0.160,0,2.42000,,,0,5.290000,,,0,,,,,,,,
TOI-1422 b,0,2022,12.99720000,0.00060000,-0.00060000,0,3.960,0.130,-0.110,0,9.00000,2.30000,-2.00000,0,0.795000,0.290000,-0.235000,0,0.03560,0.00070,-0.00050,0,2.470,0.500,-0.460,0
TOI-1431 b,0,2021,2.65023700,0.00000300,-0.00000300,0,16.701,0.560,-0.560,0,991.62463,57.20911,-57.20911,0,1.170000,0.180000,-0.160000,0,0.07955,0.00063,-0.00053,0,294.100,1.100,-1.100,0
TOI-1442 b,0,2022,0.40906770,0.00000030,-0.00000030,0,1.170,0.060,-0.060,0,1.71000,,,0,5.870000,,,0,,,,,,,,
TOI-1444 b,0,2021,0.47026940,0.00000440,-0.00000440,0,1.397,0.064,-0.064,0,3.87000,0.71000,-0.71000,0,7.800000,,,0,0.01410,0.00060,-0.00058,0,3.300,0.580,-0.590,0
TOI-1444 c,0,2021,16.06600000,0.02400000,-0.02400000,0,3.460,,,0,11.80000,2.90000,-2.90000,0,1.570000,,,0,,,,,3.120,0.750,-0.760,0
TOI-1452 b,0,2022,11.06201000,0.00002000,-0.00002000,0,1.672,0.071,-0.071,0,4.82000,1.30000,-1.30000,0,5.600000,1.800000,-1.600000,0,,,,,3.500,0.940,-0.940,0
TOI-1478 b,0,2021,10.18024900,0.00001500,-0.00001500,0,11.882,0.448,-0.437,0,270.47333,16.52716,-14.93801,0,0.880000,0.130000,-0.110000,0,0.10400,0.00150,-0.00150,0,82.500,4.000,-3.800,0
TOI-150.01,0,2019,5.85748700,0.00008900,-0.00009700,0,14.067,0.235,-0.213,0,797.75330,38.13960,-38.13960,0,1.680000,0.120000,-0.120000,0,0.08260,0.00120,-0.00110,0,240.000,11.000,-11.000,0
TOI-1516 b,0,2022,2.05601400,0.00000200,-0.00000200,0,15.244,0.336,-0.336,0,1004.33777,38.13941,-38.13941,0,1.560000,,,0,0.12240,0.00050,-0.00050,0,460.700,9.000,-9.000,0
TOI-1518 b,0,2021,1.90260300,0.00001100,-0.00001100,0,21.017,0.594,-0.594,0,731.00534,,,1,,,,,0.09880,0.00150,-0.00120,0,281.000,,,1
TOI-157 b,0,2020,2.08454350,0.00000230,-0.00000230,0,14.415,0.258,-0.224,0,375.03940,41.31790,-38.13960,0,0.686000,0.080000,-0.078000,0,0.11329,0.00056,-0.00054,0,192.000,20.000,-20.000,0
TOI-1601 b,0,2021,5.33175100,0.00001100,-0.00001100,0,13.888,0.516,-0.437,0,314.65170,34.96130,-34.96130,0,0.640000,0.097000,-0.093000,0,0.05827,0.00071,-0.00070,0,87.300,9.200,-9.900,0
TOI-163 b,0,2019,4.23130600,0.00006300,-0.00005700,0,16.690,0.381,-0.381,0,387.75260,38.13960,-38.13960,0,0.490000,0.059000,-0.055000,0,0.09082,0.00160,-0.00150,0,120.000,12.000,-11.000,0
TOI-1634 b,0,2021,0.98934300,0.00001500,-0.00001500,0,1.790,0.080,-0.081,0,4.91000,0.68000,-0.70000,0,4.700000,1.000000,-0.900000,0,0.03640,0.00130,-0.00130,0,5.040,0.700,-0.720,0
TOI-1670 b,0,2022,10.98462000,0.00046000,-0.00051000,0,2.060,0.190,-0.150,0,41.31769,,,1,8.600000,6.900000,-5.600000,0,0.01400,0.00100,-0.00100,0,,,,
TOI-1670 c,0,2022,40.74976000,0.00002200,-0.00021000,0,11.063,0.280,-0.280,0,200.23190,28.60456,-25.42627,0,0.810000,0.130000,-0.110000,0,0.07700,0.00200,-0.00200,0,32.700,4.700,-4.300,0
TOI-1685 b,0,2021,0.66914030,0.00000230,-0.00000210,0,1.700,0.070,-0.070,0,3.78000,0.63000,-0.63000,0,4.210000,0.950000,-0.820000,0,0.03170,0.00090,-0.00100,0,4.410,0.730,-0.730,0
TOI-169 b,0,2020,2.25544770,0.00000630,-0.00000630,0,12.173,0.908,-0.538,0,251.40353,20.34112,-19.06980,0,0.760000,0.140000,-0.170000,0,0.08660,0.00560,-0.00310,0,110.500,7.600,-6.900,0
TOI-1693 b,0,2022,1.76669570,0.00000540,-0.00000540,0,1.410,0.100,-0.100,0,2.57000,,,0,5.040000,,,0,,,,,,,,
TOI-1696 b,0,2022,2.50031100,0.00000400,-0.00000400,0,3.090,0.110,-0.110,0,48.80000,,,1,9.440000,,,1,0.10250,0.00140,-0.00140,0,63.100,,,1
TOI-1710 b,0,2022,24.28342900,0.00004300,-0.00004300,0,5.340,0.110,-0.110,0,28.30000,4.70000,-4.70000,0,0.940000,0.220000,-0.220000,0,0.05060,0.00060,-0.00060,0,6.400,1.000,-1.000,0
TOI-172 b,0,2019,9.47725000,0.00064000,-0.00079000,0,10.817,0.359,-0.325,0,1722.63860,69.92260,-63.56600,0,7.530000,0.650000,-0.720000,0,0.05588,0.00091,-0.00092,0,517.600,6.200,-6.200,0
TOI-1728 b,0,2020,3.49151000,0.00006200,-0.00005700,0,5.050,0.160,-0.170,0,26.78000,5.43000,-5.13000,0,1.140000,0.260000,-0.240000,0,0.07400,0.00200,-0.00200,0,15.120,3.040,-2.870,0
TOI-1749 b,0,2021,2.38839000,0.00031000,-0.00066000,0,1.390,0.210,-0.190,0,57.00000,,,1,,,,,0.02320,0.00320,-0.00290,0,,,,
TOI-1749 c,0,2021,4.49290000,0.00380000,-0.00270000,0,2.120,0.120,-0.120,0,14.00000,,,1,,,,,0.03530,0.00080,-0.00080,0,,,,
TOI-1749 d,0,2021,9.04970000,0.00490000,-0.00320000,0,2.520,0.150,-0.150,0,15.00000,,,1,,,,,0.04210,0.00100,-0.00100,0,,,,
TOI-1759 b,0,2022,18.85019000,0.00013000,-0.00013000,0,3.140,0.100,-0.100,0,10.80000,1.50000,-1.50000,0,1.910000,0.320000,-0.320000,0,0.04830,0.00100,-0.00100,0,3.640,0.500,-0.510,0
TOI-178 b,0,2021,1.91455800,0.00001800,-0.00001800,0,1.152,0.073,-0.070,0,1.50000,0.39000,-0.44000,0,5.400000,1.900000,-1.700000,0,0.01623,0.00097,-0.00097,0,1.050,0.250,-0.300,0
TOI-178 c,0,2021,3.23845000,0.00002000,-0.00001900,0,1.669,0.114,-0.099,0,4.77000,0.55000,-0.68000,0,5.620000,1.500000,-1.300000,0,0.02350,0.00150,-0.00130,0,2.770,0.220,-0.330,0
TOI-178 d,0,2021,6.55770000,0.00001600,-0.00001600,0,2.572,0.075,-0.078,0,3.01000,0.80000,-1.03000,0,0.976000,0.300000,-0.340000,0,0.03623,0.00087,-0.00091,0,1.340,0.310,-0.390,0
TOI-178 e,0,2021,9.96188100,0.00004200,-0.00004200,0,2.207,0.088,-0.090,0,3.86000,1.25000,-0.94000,0,1.980000,0.788000,-0.530000,0,0.03110,0.00110,-0.00120,0,1.620,0.410,-0.340,0
TOI-178 f,0,2021,15.23191500,0.00011500,-0.00009500,0,2.287,0.108,-0.110,0,7.72000,1.67000,-1.52000,0,3.600000,1.200000,-0.830000,0,0.03220,0.00140,-0.00140,0,2.760,0.460,-0.420,0
TOI-178 g,0,2021,20.70950000,0.00014000,-0.00011000,0,2.870,0.140,-0.130,0,3.94000,1.31000,-1.62000,0,0.915000,0.360000,-0.370000,0,0.04040,0.00190,-0.00180,0,1.300,0.380,-0.590,0
TOI-1789 b,0,2021,3.20866400,0.00001500,-0.00001500,0,16.141,2.690,-1.569,0,222.47988,50.85255,-50.85255,0,0.280000,0.140000,-0.120000,0,0.06800,0.01100,-0.00610,0,72.000,17.000,-16.000,0
TOI-1807 b,0,2021,0.54937200,0.00000700,-0.00000700,0,1.258,0.040,-0.039,0,2.57000,0.50000,-0.50000,0,1.000000,0.290000,-0.290000,0,0.01695,0.00039,-0.00039,0,2.390,0.450,-0.460,0
TOI-1820 b,0,2022,4.86067400,0.00000500,-0.00000500,0,12.778,0.224,-0.224,0,731.00534,63.56568,-63.56568,0,2.000000,0.200000,-0.200000,0,0.07770,0.00090,-0.00090,0,273.000,4.000,-4.000,0
TOI-1842 b,0,2021,9.57390000,0.00020000,-0.00010000,0,11.657,0.673,-0.560,0,68.01528,12.71314,-12.07748,0,0.252000,0.091000,-0.091000,0,0.05200,0.00300,-0.00200,0,15.900,2.900,-2.800,0
TOI-1860 b,0,2022,1.06621070,0.00000140,-0.00000140,0,1.310,0.040,-0.040,0,2.27000,,,0,5.550000,,,0,,,,,,,,
TOI-1899 b,0,2020,29.02000000,0.36000000,-0.23000000,0,12.890,0.448,-0.560,0,209.76780,22.24810,-22.24810,0,0.540000,0.090000,-0.100000,0,0.19400,0.00400,-0.00500,0,59.910,6.410,-6.320,0
TOI-201 b,0,2021,52.97818000,0.00004000,-0.00004000,0,11.299,0.135,-0.168,0,133.48860,15.89150,-9.53490,0,0.509000,,,0,,,,,19.000,1.000,-2.000,0
TOI-2025 b,0,2022,8.87207800,0.00000700,-0.00000700,0,12.520,0.101,-0.101,0,1398.44499,95.34852,-95.34852,0,3.900000,0.300000,-0.300000,0,0.07360,0.00040,-0.00040,0,396.000,10.000,-10.000,0
TOI-2046 b,0,2022,1.49718420,0.00000310,-0.00000330,0,16.141,1.233,-1.233,0,731.00534,88.99195,-88.99195,0,0.955000,,,0,0.12130,0.00170,-0.00210,0,374.700,7.800,-7.800,0
TOI-2048 b,0,2022,13.79019000,0.00065000,-0.00084000,0,2.060,0.210,-0.190,0,4.90000,,,0,3.080000,,,0,0.02390,0.00160,-0.00150,0,,,,
TOI-206 b,0,2022,0.73631040,0.00000030,-0.00000030,0,1.300,0.050,-0.050,0,2.24000,,,0,5.600000,,,0,,,,,,,,
TOI-2076 b,0,2021,10.35509000,0.00020000,-0.00014000,0,2.518,0.036,-0.036,0,6.89000,,,0,2.370000,,,0,0.02998,0.00035,-0.00035,0,,,,
TOI-2076 c,0,2021,21.01538000,0.00084000,-0.00074000,0,3.497,0.043,-0.043,0,12.00000,,,0,1.540000,,,0,0.04164,0.00040,-0.00040,0,,,,
TOI-2076 d,0,2021,35.12537000,0.00067000,-0.00067000,0,3.232,0.063,-0.063,0,10.50000,,,0,1.710000,,,0,0.03848,0.00069,-0.00069,0,,,,
TOI-2081 b,0,2022,10.50534000,0.00007000,-0.00008000,0,2.040,0.500,-0.540,0,4.82000,,,0,3.120000,,,0,0.03960,0.00390,-0.00240,0,,,,
TOI-2109 b,0,2021,0.67247414,0.00000003,-0.00000028,0,15.098,0.527,-0.527,0,1595.49860,238.37131,-238.37131,0,2.550000,,,0,0.08155,0.00022,-0.00022,0,860.000,130.000,-130.000,0
TOI-2136 b,0,2022,7.85192800,0.00001800,-0.00001600,0,2.190,0.170,-0.170,0,6.37000,2.45000,-2.29000,0,3.340000,2.550000,-1.630000,0,0.05910,0.00100,-0.00090,0,4.200,1.400,-1.400,0
TOI-2158 b,0,2022,8.60077000,0.00003000,-0.00003000,0,10.761,0.135,-0.135,0,260.61929,25.42627,-25.42627,0,1.140000,0.120000,-0.120000,0,0.07000,0.00090,-0.00090,0,75.000,4.000,-4.000,0
TOI-216.01,0,2019,34.52552800,,,0,10.100,0.200,-0.200,0,177.98391,6.35657,-6.35657,0,0.760000,0.660000,-0.380000,0,0.12300,0.00080,-0.00060,0,,,,
TOI-216.02,0,2019,17.16073000,,,0,8.000,3.000,-2.000,0,18.75188,0.63566,-0.63566,0,0.340000,0.310000,-0.180000,0,0.10000,0.03000,-0.02000,0,,,,
TOI-2180 b,0,2022,260.79000000,0.59000000,-0.58000000,0,11.321,0.247,-0.213,0,875.61726,27.65107,-25.74410,0,3.320000,0.140000,-0.160000,0,,,,,87.750,0.980,-0.990,0
TOI-2184 b,0,2022,6.90683000,0.00009000,-0.00009000,0,11.400,0.572,-0.572,0,206.58846,50.85255,-50.85255,0,0.760000,0.200000,-0.200000,0,0.03420,0.00070,-0.00070,0,53.400,8.700,-8.700,0
TOI-2193 A b,0,2022,2.12257350,0.00000160,-0.00000160,0,19.840,,,0,298.75870,57.20911,-57.20911,0,0.060000,,,0,,,,,136.000,25.000,-26.000,0
TOI-2196 b,0,2022,1.19472680,0.00000790,-0.00000930,0,3.510,0.150,-0.150,0,26.00000,1.30000,-1.30000,0,3.310000,0.510000,-0.430000,0,0.03080,0.00130,-0.00120,0,15.160,0.670,-0.690,0
TOI-220 b,0,2021,10.69526400,0.00008600,-0.00008600,0,3.030,0.150,-0.150,0,13.80000,1.00000,-1.00000,0,2.730000,0.470000,-0.470000,0,0.03235,0.00076,-0.00076,0,4.560,0.320,-0.320,0
TOI-2202 b,0,2021,11.91010000,0.00220000,-0.00360000,0,11.321,5.851,-0.897,0,310.83618,20.02319,-18.68831,0,1.180000,,,0,0.12610,0.06800,-0.00650,0,99.200,5.600,-5.200,0
TOI-2202 c,0,2021,24.67440000,0.02580000,-0.03390000,0,13.400,,,0,117.27868,32.73633,-26.57045,0,0.268000,,,0,,,,,29.300,8.300,-6.600,0
TOI-2207 b,0,2022,8.00196800,0.00002400,-0.00002500,0,11.153,0.314,-0.303,0,203.41018,31.78284,-38.13941,0,0.800000,0.160000,-0.160000,0,,,,,55.800,8.300,-10.000,0
TOI-2236 b,0,2022,3.53159020,0.00000260,-0.00000260,0,14.370,0.359,-0.347,0,502.16888,127.13136,-123.95308,0,0.930000,0.250000,-0.240000,0,,,,,172.000,43.000,-43.000,0
TOI-2257 b,0,2021,35.18934600,0.00009000,-0.00009000,0,2.194,0.113,-0.111,0,5.45000,,,0,2.840000,,,0,0.06423,0.00142,-0.00133,0,,,,
TOI-2260 b,0,2022,0.35247280,0.00000470,-0.00000470,0,1.620,0.130,-0.130,0,3.26000,,,0,4.210000,,,0,,,,,,,,
TOI-2285 b,0,2021,27.26955000,0.00013000,-0.00010000,0,1.740,0.080,-0.080,0,19.50000,,,1,,,,,0.03440,0.00130,-0.00130,0,7.500,,,1
TOI-2337 b,0,2022,2.99432000,0.00008000,-0.00008000,0,10.088,1.121,-1.121,0,508.52545,47.67426,-47.67426,0,2.720000,,,0,,,,,192.200,2.600,-2.600,0
TOI-237 b,0,2020,5.43609800,0.00003900,-0.00003900,0,1.440,0.120,-0.120,0,2.67000,,,0,4.910000,,,0,0.06200,0.00200,-0.00200,0,,,,
TOI-2406 b,0,2021,3.07668960,0.00000650,-0.00000650,0,2.940,0.170,-0.160,0,8.96000,,,0,1.940000,,,0,0.13220,0.00200,-0.00200,0,,,,
TOI-2411 b,0,2022,0.78269420,0.00000370,-0.00000370,0,1.680,0.110,-0.110,0,3.46000,,,0,4.010000,,,0,,,,,,,,
TOI-2421 b,0,2022,4.34740320,0.00000790,-0.00000780,0,10.368,0.392,-0.381,0,105.83686,25.10844,-25.10844,0,0.520000,0.150000,-0.130000,0,,,,,37.800,8.600,-8.900,0
TOI-2427 b,0,2022,1.30600110,0.00001020,-0.00001020,0,1.800,0.120,-0.120,0,3.89000,,,0,3.670000,,,0,,,,,,,,
TOI-2445 b,0,2022,0.37112810,0.00000050,-0.00000050,0,1.250,0.080,-0.080,0,2.10000,,,0,5.910000,,,0,,,,,,,,
TOI-251 b,0,2021,4.93777000,0.00002800,-0.00002900,0,2.740,0.180,-0.180,0,317.83000,,,1,,,,,0.02858,0.00110,-0.00100,0,120.000,,,1
TOI-2545 b,0,2022,7.99403700,,,0,2.750,,,0,8.00000,,,0,2.110000,,,0,,,,,,,,
TOI-2567 b,0,2022,5.98394400,0.00001300,-0.00001300,0,10.929,0.347,-0.325,0,63.88351,10.80617,-9.85268,0,0.269000,0.052000,-0.051000,0,,,,,20.600,3.200,-3.100,0
TOI-257 b,0,2021,18.38818000,0.00085000,-0.00084000,0,7.163,0.146,-0.146,0,43.86032,7.31005,-7.31005,0,0.650000,0.120000,-0.110000,0,0.03521,0.00022,-0.00022,0,8.500,1.400,-1.400,0
TOI-2570 b,0,2022,2.98876150,0.00000220,-0.00000220,0,13.641,0.392,-0.381,0,260.61929,20.02319,-20.65885,0,0.563000,0.069000,-0.063000,0,,,,,111.200,6.900,-7.500,0
TOI-2669 b,0,2022,6.20340000,0.00010000,-0.00010000,0,19.728,1.793,-1.793,0,193.87533,60.38740,-60.38740,0,0.139000,,,0,,,,,59.600,3.000,-3.000,0
TOI-269 b,0,2021,3.69771040,0.00000370,-0.00000370,0,2.770,0.120,-0.120,0,8.80000,1.40000,-1.40000,0,2.280000,0.480000,-0.420000,0,0.06380,0.00200,-0.00210,0,7.600,1.200,-1.200,0
TOI-270 b,0,2019,3.36015380,0.00000480,-0.00000480,0,1.206,0.039,-0.039,0,1.58000,0.26000,-0.26000,0,4.970000,0.940000,-0.940000,0,0.02920,0.00069,-0.00069,0,1.270,0.210,-0.210,0
TOI-270 c,0,2019,5.66057310,0.00000310,-0.00000310,0,2.355,0.064,-0.064,0,6.15000,0.37000,-0.37000,0,2.600000,0.260000,-0.260000,0,0.05701,0.00071,-0.00071,0,4.160,0.240,-0.240,0
TOI-270 d,0,2019,11.37957300,0.00001300,-0.00001300,0,2.133,0.058,-0.058,0,4.78000,0.43000,-0.43000,0,2.720000,0.330000,-0.330000,0,0.05163,0.00069,-0.00069,0,2.560,0.230,-0.230,0
TOI-3331 A b,0,2022,2.01802310,0.00000430,-0.00000440,0,12.980,0.482,-0.482,0,721.47048,50.85255,-50.85255,0,1.820000,0.240000,-0.210000,0,,,,,360.000,21.000,-21.000,0
TOI-3362 b,0,2021,18.09547000,0.00003000,-0.00003000,0,12.801,0.482,-0.460,0,1598.35906,212.30938,-205.31715,0,4.190000,,,0,,,,,,,,
TOI-3540 A b,0,2022,3.11999900,0.00000790,-0.00000790,0,23.539,,,0,375.03752,44.49598,-44.49598,0,0.065000,,,0,,,,,155.000,17.000,-16.000,0
TOI-3629 b,0,2022,3.93655100,0.00000500,-0.00000600,0,8.295,0.224,-0.224,0,82.63539,6.35657,-6.35657,0,0.800000,0.100000,-0.100000,0,0.12600,0.00200,-0.00200,0,45.000,4.000,-4.000,0
TOI-3693 b,0,2022,9.08851600,0.00002600,-0.00002700,0,12.599,0.325,-0.258,0,324.18498,76.27882,-69.92225,0,0.890000,0.220000,-0.200000,0,,,,,109.000,26.000,-24.000,0
TOI-3714 b,0,2022,2.15484900,0.00000100,-0.00000100,0,11.321,0.336,-0.336,0,222.47988,9.53485,-9.53485,0,0.850000,0.080000,-0.080000,0,0.20400,0.00300,-0.00300,0,169.000,6.000,-5.000,0
TOI-3757 b,0,2022,3.43875300,0.00000400,-0.00000400,0,12.000,0.400,-0.500,0,85.30000,8.80000,-8.70000,0,0.270000,0.050000,-0.040000,0,0.17690,0.00560,-0.00650,0,49.240,5.070,-5.070,0
TOI-411 b,0,2022,4.04030100,0.00002300,-0.00004200,0,1.720,0.100,-0.100,0,3.61000,,,0,3.900000,,,0,0.01358,0.00060,-0.00059,0,,,,
TOI-411 c,0,2022,9.57309600,0.00002600,-0.00002300,0,2.740,0.140,-0.140,0,7.95000,,,0,2.120000,,,0,0.02161,0.00077,-0.00075,0,,,,
TOI-4137 b,0,2022,3.80161220,0.00000650,-0.00000650,0,13.574,0.448,-0.437,0,457.67291,54.03083,-47.67426,0,1.010000,0.170000,-0.150000,0,,,,,156.000,17.000,-15.000,0
TOI-421 b,0,2020,5.19672000,0.00049000,-0.00049000,0,2.680,0.190,-0.180,0,7.17000,0.66000,-0.66000,0,2.050000,0.520000,-0.410000,0,0.02850,0.00190,-0.00180,0,2.970,0.270,-0.270,0
TOI-421 c,0,2020,16.06819000,0.00035000,-0.00035000,0,5.090,0.160,-0.150,0,16.42000,1.06000,-1.04000,0,0.685000,0.080000,-0.072000,0,0.05420,0.00110,-0.00100,0,4.660,0.290,-0.290,0
TOI-431 b,0,2021,0.49004700,0.00001000,-0.00000700,0,1.280,0.040,-0.040,0,3.07000,0.35000,-0.35000,0,8.000000,1.000000,-1.000000,0,,,,,2.880,0.300,-0.300,0
TOI-431 c,0,2021,4.84940000,0.00030000,-0.00020000,0,1.490,,,0,2.83000,0.41000,-0.34000,0,4.700000,,,0,,,,,1.230,0.170,-0.140,0
TOI-431 d,0,2021,12.46103000,0.00002000,-0.00002000,0,3.290,0.090,-0.090,0,9.90000,1.53000,-1.49000,0,1.360000,0.250000,-0.250000,9,,,,,3.160,0.460,-0.460,0
TOI-4329 b,0,2022,2.92230000,0.00015000,-0.00015000,0,16.813,2.130,-2.130,0,143.02278,28.60456,-28.60456,0,0.165000,,,0,,,,,55.600,4.100,-4.100,0
